bmrb_id,manifest_status,exclude_from_filtered_dataset,reason_codes,reason_summary,ligand_flag,paramagnetic_or_aromatic_ligand_flag,eight_sigma_outlier_flag,carbon_bound_proton_extreme_flag,withdrawn_entry_flag,rule_version,built_at
412,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
413,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
414,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
415,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
416,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
417,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
418,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
419,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
420,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
421,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
422,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
423,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
426,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
428,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
429,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
430,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
432,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
433,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
434,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
435,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
436,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
437,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
438,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
439,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
440,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
441,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
442,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
443,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
444,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
447,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
448,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
449,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
450,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
451,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
452,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
453,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
454,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
455,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
456,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
457,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
458,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
459,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
460,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
461,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
462,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
463,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
464,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
465,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
466,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
467,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
468,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
469,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
470,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
471,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
472,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
473,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
474,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
475,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
476,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
477,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
478,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
479,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
480,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
481,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
485,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
486,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
488,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
489,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
490,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
491,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
494,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
495,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
496,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
497,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
498,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier,paramagnetic or aromatic ligand; eight-sigma outlier,yes,yes,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
499,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier;carbon_bound_proton_extreme,paramagnetic or aromatic ligand; eight-sigma outlier; carbon-bound proton extreme,yes,yes,yes,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
500,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier;carbon_bound_proton_extreme,paramagnetic or aromatic ligand; eight-sigma outlier; carbon-bound proton extreme,yes,yes,yes,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
505,excluded,yes,eight_sigma_outlier;carbon_bound_proton_extreme,eight-sigma outlier; carbon-bound proton extreme,unknown,unknown,yes,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
506,excluded,yes,carbon_bound_proton_extreme,carbon-bound proton extreme,unknown,unknown,no,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
507,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
508,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
509,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
510,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
511,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
512,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
513,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
514,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
515,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
516,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
517,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
530,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
531,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
532,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
537,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
538,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
539,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
540,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
541,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
543,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier;carbon_bound_proton_extreme,paramagnetic or aromatic ligand; eight-sigma outlier; carbon-bound proton extreme,yes,yes,yes,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
544,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier,paramagnetic or aromatic ligand; eight-sigma outlier,yes,yes,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
545,excluded,yes,paramagnetic_or_aromatic_ligand;carbon_bound_proton_extreme,paramagnetic or aromatic ligand; carbon-bound proton extreme,yes,yes,no,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
546,excluded,yes,paramagnetic_or_aromatic_ligand,paramagnetic or aromatic ligand,yes,yes,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
547,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
548,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
554,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
555,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
556,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
557,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
558,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
559,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
560,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
561,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
562,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
563,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
568,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
569,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
573,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
595,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
596,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
597,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
598,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
599,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
600,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
606,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
611,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
613,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
614,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
623,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
630,excluded,yes,paramagnetic_or_aromatic_ligand,paramagnetic or aromatic ligand,yes,yes,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
644,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
645,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier;carbon_bound_proton_extreme,paramagnetic or aromatic ligand; eight-sigma outlier; carbon-bound proton extreme,yes,yes,yes,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
653,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
660,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
661,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
662,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
664,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier,paramagnetic or aromatic ligand; eight-sigma outlier,yes,yes,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
665,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier,paramagnetic or aromatic ligand; eight-sigma outlier,yes,yes,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
666,excluded,yes,eight_sigma_outlier,eight-sigma outlier,unknown,unknown,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
667,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier,paramagnetic or aromatic ligand; eight-sigma outlier,yes,yes,yes,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
668,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
672,excluded,yes,paramagnetic_or_aromatic_ligand,paramagnetic or aromatic ligand,yes,yes,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
673,excluded,yes,paramagnetic_or_aromatic_ligand,paramagnetic or aromatic ligand,yes,yes,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
674,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
676,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
677,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
682,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
695,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
699,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
700,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
704,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
705,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
706,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
707,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
736,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
749,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
750,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
753,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
754,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
758,excluded,yes,paramagnetic_or_aromatic_ligand,paramagnetic or aromatic ligand,yes,yes,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
759,excluded,yes,paramagnetic_or_aromatic_ligand;eight_sigma_outlier;carbon_bound_proton_extreme,paramagnetic or aromatic ligand; eight-sigma outlier; carbon-bound proton extreme,yes,yes,yes,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
760,excluded,yes,paramagnetic_or_aromatic_ligand,paramagnetic or aromatic ligand,yes,yes,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
761,excluded,yes,paramagnetic_or_aromatic_ligand,paramagnetic or aromatic ligand,yes,yes,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
779,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
780,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
781,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
791,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
810,included,no,,included,unknown,unknown,no,no,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
811,excluded,yes,eight_sigma_outlier;carbon_bound_proton_extreme,eight-sigma outlier; carbon-bound proton extreme,unknown,unknown,yes,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
812,excluded,yes,eight_sigma_outlier;carbon_bound_proton_extreme,eight-sigma outlier; carbon-bound proton extreme,unknown,unknown,yes,yes,no,filtered_entry_manifest_v1,2026-04-06T15:44:44
